Amounts_due_to_Gov_t_and_SBV,Assets,Balances_with_SBV,Balances_with_and_loans_to_other_credit_institutions,Book_value_per_share_BVPS,CCE,COGS,Cap_Contribution_long_term_inv,Cap_Reserves,Cash_on_hand_gold_silver_gemstones,Cash_ratio,Charter_capital,Current_assets,Debt_to_equity,Deposits_and_borrowings_from_other_credit_institutions,Deposits_from_customers,Derivatives_other_fin_Liabi,Derivatives_other_fin_assets,EPS,E_L,Fin_Expenses,Financial_income,Fixed_assets,GP,G_A,Goodwill,Gross_insurance_operating_profit,Gross_profit_margin,Income_from_inv_in_other_entities,Interest_coverage,Inv_Properties,Inv_properties,Inv_securities,Inventories,L_E,Liabilities,Liabilities_to_assets,Liabilities_to_equity,Loans_adv_and_fin_leases_to_customers,Long_term_inv,Long_term_liabi,Long_term_rece,Mino_Interest,NII,NR,Net_PAT,Net_fee_and_commission_income,Net_other_income,Net_profit_from_sale_of_inv_Securities,Net_profit_from_trading_foreign_currencies_and_gold,Net_profit_from_trading_of_trading_securities,Net_profit_margin,Non_CA,Non_curr_assets,Operating_expense,Operating_profit,Operating_profit_before_provision_for_credit_losses,Other_CA,Other_Non_CR,Other_assets,Other_borrowed_funds,Other_liabi,Other_profit,Owner_s_equity,Owner_s_equity_,PAT_,PAT_for_SPC,PB,PBT,PE,PL_of_inv_In_AJV,PL_of_inv_in_AJV,Profit_from_fin_Act,Profit_from_insurance_operating,Provisions_for_credit_losses,RE,ROA,ROE,Reserves,Selling_expenses,Share_premium,Short_term_inv,Short_term_liabi,Short_term_ratio,Short_term_rece,Ticker,Total_NR,Total_assets,Total_direct_insurance_operating_expenses,Total_profit,Trading_securities,Trailing_EPS,Valuable_papers_issued
,,,,11370.0,13534.0,18281.0,,,,,284904.0,33076.0,206.3,,,,,192.0,1014206.0,18708.0,25.0,944179.0,26344.0,1782.0,,,59.03,,1.31,0.0,,,0.0,,690269.0,68.06,,,0.0,604794.0,,0.0,,44625.0,5481.0,,,,,,12.28,,981130.0,,5879.0,,300.0,,,,,-120.0,,323937.0,,5486.0,1.47,5760.0,39.83,,0.0,,,,35165.0,0.54,1.71,,0.0,0.0,0.0,85475.0,0.39,19242.0,TTE_Q1_2019,,1014206.0,,,,419.0,
,,,,15872.0,172883.0,1448727.0,,,,,1590000.0,2693286.0,51.2,,,,,944.0,3986753.0,22471.0,4786.0,1050135.0,472145.0,32488.0,,,24.58,,0.0,0.0,,,1276774.0,,1462972.0,36.7,,,103143.0,87446.0,,0.0,,1920872.0,150140.0,,,,,,7.82,,1293467.0,,150134.0,,58958.0,,,,,6.0,,2523781.0,,150140.0,5.23,150140.0,18.92,,0.0,,,,258112.0,3.72,6.11,,271838.0,54217.0,160884.0,1375526.0,1.96,1023787.0,VNM_Q4_2005,,3986753.0,,,,1969.0,
,,,,33843.0,8598.0,75590.0,,,,,187968.0,1336172.0,107.84,,,,,0.0,1536523.0,-375.0,1808.0,147751.0,8542.0,7145.0,,,10.15,,-0.61,0.0,,,317310.0,,885710.0,57.64,,,44749.0,181593.0,,9775.0,,84132.0,-5656.0,,,,,,-6.72,,200351.0,,-5616.0,,37077.0,,,,,100.0,,641038.0,,-6682.0,0.0,-5516.0,0.0,,0.0,,,,-8245.0,-0.43,-1.04,,9196.0,400673.0,13482.0,704117.0,1.9,959705.0,DQC_Q1_2009,,1536523.0,,,,-1840.0,
,,,,34086.0,7014.0,61648.0,,,,,187968.0,1346563.0,108.83,,,,,0.0,1546702.0,5088.0,2745.0,146178.0,4847.0,6517.0,,,7.29,,-1.17,0.0,,,321199.0,,892228.0,57.69,,,44749.0,180680.0,,8855.0,,66495.0,-9016.0,,,,,,-13.56,,200139.0,,-10670.0,,41150.0,,,,,1654.0,,645619.0,,-8963.0,0.35,-9016.0,-6.43,,0.0,,,,-3607.0,-0.57,-1.38,,6657.0,400673.0,27242.0,711549.0,1.89,949957.0,DQC_Q2_2009,,1546702.0,,,,17728.0,
,,,,44772.0,38925.0,92292.0,,,,,150000.0,1328350.0,155.7,,,,,406.0,1775125.0,69430.0,40732.0,149367.0,59987.0,16932.0,,,39.39,,1.19,0.0,,,843798.0,,1082802.0,61.0,,,291117.0,35460.0,,20737.0,,152279.0,6152.0,,,,,,4.04,,446775.0,,6152.0,,71721.0,,,,,1293.0,,671586.0,,6085.0,0.3,7445.0,7.25,,0.0,,,,36955.0,0.36,0.91,,8206.0,476247.0,171378.0,1047342.0,1.27,202528.0,TTF_Q3_2009,,1775125.0,,,,1861.0,
,,,,13937.0,1301.0,52256.0,,,,,85000.0,104989.0,46.3,,,,,0.0,301768.0,870.0,1342.0,196730.0,21306.0,3709.0,,,28.96,,7.89,0.0,,,10644.0,,183301.0,60.74,,,0.0,137376.0,,0.0,,73562.0,5274.0,,,,,,7.17,,196779.0,,5684.0,,2227.0,,,,,306.0,,118467.0,,5274.0,0.61,5989.0,3.91,,0.0,,,,23584.0,1.76,4.55,,12386.0,0.0,80072.0,45926.0,2.29,10746.0,TDW_Q2_2011,,301768.0,,,,2173.0,
,,,,15909.0,52143.0,368013.0,,,,,298466.0,293835.0,16.18,,,,,2142.0,805436.0,1186.0,21.0,422567.0,97501.0,15421.0,,,20.94,,68.39,8085.0,,,162837.0,,330598.0,41.05,,,19407.0,46914.0,,0.0,,465514.0,63917.0,,,,,,13.73,,511601.0,,70042.0,,5076.0,,,,,9855.0,,474838.0,,63917.0,2.11,79897.0,5.87,,0.0,,,,111902.0,8.0,14.43,,10874.0,0.0,0.0,283684.0,1.04,73778.0,SMB_Q1_2019,,805436.0,,,,5710.0,
,,,,16682.0,44716.0,11537.0,,,,,108890.0,292445.0,68.35,,,,,0.0,484079.0,3501.0,1824.0,127959.0,5015.0,3009.0,,,30.3,,1.04,0.0,,,110368.0,,302425.0,62.47,,,57001.0,47898.0,,0.0,,16552.0,93.0,,,,,,0.56,,191635.0,,138.0,,8661.0,,,,,-13.0,,181654.0,,93.0,0.35,125.0,16.07,,0.0,,,,9406.0,0.02,0.05,,191.0,41757.0,0.0,254527.0,1.15,128700.0,MDG_Q2_2012,,484079.0,,,,361.0,
,,,,10393.0,197.0,6702.0,,,,,152200.0,163885.0,7.78,,,,,0.0,201224.0,140.0,0.0,1874.0,557.0,301.0,,,7.67,,0.0,0.0,,,0.0,,43043.0,21.39,,,0.0,6000.0,,0.0,,7259.0,93.0,,,,,,1.29,,37339.0,,117.0,,633.0,,,,,0.0,,158181.0,,93.0,0.22,117.0,7.24,,0.0,,,,5981.0,0.05,0.06,,0.0,0.0,1924.0,37043.0,4.42,161130.0,ATG_Q2_2017,,201224.0,,,,322.0,
,,,,11178.0,15385.0,18949.0,,,,,284904.0,39958.0,215.54,,,,,301.0,1031647.0,20548.0,11.0,957262.0,32003.0,2039.0,,,62.81,,1.46,0.0,,,0.0,,713191.0,69.13,,,0.0,641394.0,,0.0,,50952.0,8653.0,,,,,,16.98,,991688.0,,9427.0,,510.0,,,,,-63.0,,318455.0,,8583.0,1.15,9364.0,22.04,,0.0,,,,29679.0,0.83,2.73,,0.0,0.0,0.0,71797.0,0.56,24063.0,TTE_Q2_2019,,1031647.0,,,,585.0,
,,,,15023.0,124226.0,1096113.0,,,,,1590000.0,3001994.0,59.8,,,,,1416.0,4084234.0,4244.0,11111.0,804801.0,440536.0,24668.0,,,28.67,,86.45,0.0,,,1807433.0,,1695578.0,41.52,,,142116.0,165452.0,,0.0,,1536649.0,225188.0,,,,,,14.65,,1082240.0,,226287.0,,72282.0,,,,,1785.0,,2388656.0,,225188.0,5.39,228072.0,0.0,,0.0,,,,180206.0,5.57,9.54,,196448.0,54217.0,162184.0,1530126.0,1.96,835869.0,VNM_Q1_2006,,4084234.0,,,,0.0,
,,,,34413.0,7293.0,92175.0,,,,,187968.0,1366637.0,109.36,,,,,0.0,1571334.0,68814.0,78046.0,150336.0,-17641.0,17102.0,,,-23.67,,0.43,0.0,,,340092.0,,909734.0,57.9,,,44749.0,186193.0,,9852.0,,74533.0,-23812.0,,,,,,-31.95,,204697.0,,-40261.0,,41580.0,,,,,15224.0,,651748.0,,-23282.0,0.0,-25036.0,0.0,,0.0,,,,2528.0,-1.47,-3.48,,14749.0,400673.0,27090.0,723541.0,1.89,950582.0,DQC_Q3_2009,,1571334.0,,,,18556.0,
,,,,14033.0,6509.0,0.0,,,,,86997.0,80789.0,60.87,,,,,0.0,156630.0,0.0,0.0,58847.0,0.0,0.0,,,0.0,,0.0,0.0,,,52157.0,,83579.0,53.36,,,0.0,5642.0,,0.0,,0.0,0.0,,,,,,0.0,,75842.0,,0.0,,2071.0,,,,,0.0,,73051.0,,0.0,0.73,0.0,9.26,,0.0,,,,-7955.0,0.0,0.0,,0.0,0.0,0.0,77937.0,1.04,20051.0,BBC_Q4_2001,,156630.0,,,,2262.0,
,,,,13160.0,1233.0,10642.0,,,,,85000.0,103493.0,51.28,,,,,0.0,298436.0,962.0,0.0,194904.0,61376.0,5161.0,,,85.22,,16.26,0.0,,,10159.0,,186576.0,62.52,,,0.0,139842.0,,0.0,,72018.0,9497.0,,,,,,13.19,,194943.0,,10137.0,,1302.0,,,,,0.0,,111860.0,,9497.0,0.68,10557.0,0.0,,419.0,,,,17879.0,3.2,8.94,,45116.0,0.0,59500.0,46735.0,2.21,31299.0,TDW_Q3_2011,,298436.0,,,,0.0,
,,,,13768.0,20664.0,308195.0,,,,,298466.0,279918.0,23.2,,,,,1390.0,793086.0,1516.0,11.0,420567.0,73609.0,19220.0,,,19.28,,35.21,8175.0,,,184747.0,,382164.0,48.19,,,19407.0,46523.0,,0.0,,381803.0,41491.0,,,,,,10.87,,513168.0,,45536.0,,3404.0,,,,,6327.0,,410921.0,,41491.0,2.47,51864.0,6.66,,0.0,,,,47985.0,5.08,9.71,,7347.0,0.0,0.0,335642.0,0.83,71104.0,SMB_Q2_2019,,793086.0,,,,5108.0,
,,,,16876.0,68125.0,32440.0,,,,,108890.0,329738.0,71.35,,,,,0.0,514770.0,4883.0,31.0,123058.0,16123.0,5834.0,,,33.2,,0.0,0.0,,,97818.0,,331012.0,64.3,,,57001.0,47898.0,,0.0,,48563.0,2273.0,,,,,,4.68,,185033.0,,5156.0,,9012.0,,,,,-2969.0,,183758.0,,2273.0,0.0,2187.0,0.0,,0.0,,,,11510.0,0.47,1.24,,280.0,41757.0,0.0,283114.0,1.16,154783.0,MDG_Q3_2012,,514770.0,,,,717.0,
,,,,10414.0,7079.0,661.0,,,,,152200.0,178333.0,7.07,,,,,0.0,214674.0,0.0,0.0,2172.0,163.0,18.0,,,19.77,,0.0,0.0,,,3458.0,,56170.0,26.17,,,0.0,6000.0,,0.0,,824.0,116.0,,,,,,14.1,,36342.0,,145.0,,157.0,,,,,0.0,,158505.0,,116.0,0.51,145.0,14.83,,0.0,,,,6305.0,0.06,0.07,,0.0,0.0,0.0,50170.0,3.55,167639.0,ATG_Q3_2017,,214674.0,,,,316.0,
,,,,10888.0,28213.0,19615.0,,,,,284904.0,54217.0,223.33,,,,,167.0,1027539.0,19339.0,15.0,970344.0,26690.0,1864.0,,,57.64,,1.27,0.0,,,0.0,,717328.0,69.81,,,0.0,641394.0,,0.0,,46305.0,4753.0,,,,,,10.27,,973323.0,,5501.0,,682.0,,,,,-281.0,,310211.0,,4722.0,0.99,5220.0,17.62,,0.0,,,,21505.0,0.45,1.53,,0.0,0.0,0.0,75934.0,0.71,25321.0,TTE_Q3_2019,,1027539.0,,,,524.0,
,,,,14654.0,488523.0,947787.0,,,,,1590000.0,2484673.0,1.53,,,,,1226.0,4005786.0,12566.0,45427.0,787117.0,336930.0,20827.0,,,26.23,,339.49,0.0,,,1152871.0,,1675598.0,41.83,,,609255.0,93239.0,,0.0,,1284717.0,194960.0,,,,,,15.18,,1521113.0,,190992.0,,51987.0,,,,,3968.0,,2330188.0,,194960.0,5.53,194960.0,0.0,,0.0,,,,206454.0,4.93,8.69,,157971.0,54217.0,22200.0,1582359.0,1.57,769092.0,VNM_Q2_2006,,4005786.0,,,,0.0,
,,,,13626.0,65194.0,210591.0,,,,,524998.0,4343440.0,221.54,,,,,422.54,4878216.0,6326.0,2924.0,136880.0,63061.0,31166.0,,,23.04,,5.28,188632.0,,,2851030.0,,4162840.0,85.34,,,23992.0,2061680.0,,0.0,,273652.0,21343.0,,,,,,7.8,,534776.0,,24058.0,,3117.0,,,,,3004.0,,715376.0,,21127.0,0.82,27062.0,4.8,,0.0,,,,60542.0,0.45,2.99,,4492.0,36403.0,2230.0,2101159.0,2.07,1421869.0,CKG_Q4_2019,,4878216.0,,,,2321.0,
,,,,17494.0,149945.0,76490.0,,,,,245022.0,297517.0,91.13,,,,,756.0,1485905.0,7979.0,715.0,746355.0,38597.0,9596.0,,,33.54,,4.72,0.0,,,0.0,,1057271.0,71.15,,,7238.0,792881.0,,0.0,,115087.0,17596.0,,,,,,15.29,,1188388.0,,21417.0,,714.0,,,,,-75.0,,428634.0,,16314.0,0.97,21342.0,6.27,,0.0,,,,57290.0,1.09,3.88,,321.0,0.0,0.0,264390.0,1.13,146859.0,ILB_Q4_2019,,1485905.0,,,,2696.0,
,,,,8816.0,5888.0,49105.0,,,,,86997.0,81766.0,4.6,,,,,0.0,161128.0,893.0,0.0,58353.0,15877.0,3065.0,,,24.43,,1.41,0.0,,,47570.0,,84875.0,52.68,,,0.0,4934.0,,0.0,,64982.0,367.0,,,,,,0.57,,79362.0,,386.0,,1757.0,,,,,-19.0,,76253.0,,367.0,1.37,367.0,0.0,,0.0,,,,-4911.0,0.22,0.48,,11532.0,0.0,0.0,79941.0,1.02,26551.0,BBC_Q2_2002,,161128.0,,,,0.0,
,,,,14853.0,28664.0,386578.0,,,,,298466.0,303199.0,24.51,,,,,770.0,838815.0,1768.0,263.0,443413.0,60408.0,26527.0,,,13.51,,17.34,7642.0,,,179166.0,,395496.0,47.15,,,19407.0,46469.0,,0.0,,446985.0,22982.0,,,,,,5.14,,535616.0,,21380.0,,3452.0,,,,,7521.0,,443319.0,,22982.0,2.18,28900.0,6.91,,0.0,,,,87383.0,2.75,4.98,,10996.0,0.0,0.0,349027.0,0.87,91916.0,SMB_Q3_2019,,838815.0,,,,4691.0,
,,,,13546.0,1012304.0,838770.0,,,,,1590000.0,2900223.0,1.05,,,,,0.0,3849781.0,3756.0,3627.0,746696.0,257672.0,19684.0,,,23.5,,258.5,0.0,,,1092950.0,,1695864.0,44.05,,,117960.0,44026.0,,0.0,,1096443.0,127299.0,,,,,,11.61,,949558.0,,125025.0,,33650.0,,,,,2275.0,,2153917.0,,127299.0,3.99,127299.0,0.0,,0.0,,,,340152.0,6.61,11.82,,112835.0,54217.0,2800.0,1651838.0,1.76,758520.0,VNM_Q3_2006,,3849781.0,,,,0.0,
,,,,13972.0,76151.0,327228.0,,,,,500000.0,4055465.0,214.73,,,,,1199.61,4537854.0,13691.0,2050.0,137829.0,127838.0,36573.0,,,28.09,,6.62,187401.0,,,2776566.0,,3839254.0,84.61,,,21293.0,1864551.0,,0.0,,455067.0,62604.0,,,,,,13.76,,482390.0,,75037.0,,2606.0,,,,,2393.0,,698600.0,,59980.0,0.74,77431.0,4.59,,0.0,,,,71043.0,1.28,8.97,,6257.0,36403.0,1730.0,1974703.0,2.05,1198412.0,CKG_Q1_2020,,4537854.0,,,,2267.0,
,,,,16860.0,155946.0,75011.0,,,,,245022.0,309746.0,95.1,,,,,620.0,1513481.0,9648.0,1051.0,760368.0,37865.0,8925.0,,,33.55,,3.24,0.0,,,0.0,,1100361.0,72.7,,,7238.0,773769.0,,0.0,,112876.0,14673.0,,,,,,13.0,,1203735.0,,19679.0,,1292.0,,,,,-135.0,,413120.0,,13846.0,1.04,19543.0,7.12,,0.0,,,,43057.0,0.92,3.25,,665.0,0.0,0.0,326592.0,0.95,152507.0,ILB_Q1_2020,,1513481.0,,,,2459.0,
,,,,34492.0,128460.0,230389.0,,,,,200000.0,176370.0,54.54,,,,,0.0,1155709.0,7889.0,323.0,766616.0,49207.0,8480.0,,,17.6,,5.08,197210.0,,,1220.0,,465859.0,40.31,,,2400.0,412678.0,,0.0,,279597.0,24125.0,,,,,,8.63,,979339.0,,32069.0,,16610.0,,,,,99.0,,689850.0,,24125.0,1.48,32167.0,10.82,,0.0,,,,59135.0,2.29,3.87,,1093.0,416648.0,0.0,53181.0,3.32,30081.0,VNS_Q4_2008,,1155709.0,,,,4712.0,
,,,,10096.0,5481.0,27841.0,,,,,88214.0,91623.0,61.04,,,,,0.0,155726.0,1037.0,-61.0,64103.0,10090.0,2615.0,,,26.6,,0.0,0.0,,,67487.0,,66667.0,42.81,,,0.0,5589.0,,0.0,,37931.0,559.0,,,,,,1.47,,64103.0,,268.0,,5180.0,,,,,291.0,,89059.0,,559.0,0.0,559.0,0.0,,0.0,,,,845.0,0.72,1.25,,6110.0,0.0,0.0,61078.0,1.5,13475.0,BBC_Q1_2003,,155726.0,,,,0.0,
,,,,12765.0,32072.0,99273.0,,,,,500000.0,4400601.0,234.93,,,,,163.17,4854474.0,3208.0,1710.0,140531.0,33104.0,18890.0,,,25.01,,4.84,173464.0,,,2851361.0,,4216230.0,86.85,,,19934.0,2053784.0,,0.0,,132377.0,9575.0,,,,,,7.23,,453873.0,,9418.0,,13262.0,,,,,2491.0,,638244.0,,8159.0,0.61,11909.0,2.89,,0.0,,,,13962.0,0.17,1.29,,3300.0,36403.0,2230.0,2162447.0,2.04,1501677.0,CKG_Q2_2020,,4854474.0,,,,2554.0,
,,,,29174.0,275416.0,961991.0,,,,,360150.0,2561028.0,5.49,,,,,0.0,3146620.0,878.0,14295.0,282151.0,79533.0,27150.0,,,7.64,,89.79,0.0,,,469101.0,,2095863.0,66.61,,,202422.0,418070.0,,0.0,,1041524.0,51260.0,,,,,,4.92,,585592.0,,59584.0,,5553.0,,,,,3168.0,,1050756.0,,51260.0,1.63,62752.0,5.49,,0.0,,,,290755.0,1.91,5.0,,6215.0,4923.0,482900.0,1677794.0,1.53,1328058.0,TV2_Q4_2019,,3146620.0,,,,8656.0,
,,,,17943.0,116634.0,67507.0,,,,,245022.0,314257.0,93.76,,,,,385.0,1492696.0,8843.0,1295.0,773646.0,38285.0,9609.0,,,36.19,,3.32,0.0,,,0.0,,1053043.0,70.55,,,7238.0,763293.0,,0.0,,105792.0,16752.0,,,,,,15.83,,1178439.0,,20052.0,,3339.0,,,,,-3.0,,439653.0,,15053.0,0.78,20049.0,5.68,,0.0,,,,75950.0,1.0,3.47,,1074.0,0.0,0.0,289750.0,1.08,194283.0,ILB_Q2_2020,,1492696.0,,,,2464.0,
,,,,32738.0,21175.0,201359.0,,,,,170000.0,86785.0,53.47,,,,,0.0,954264.0,8248.0,117.0,653310.0,46441.0,9020.0,,,18.74,,5.89,197210.0,,,1051.0,,397721.0,41.68,,,2400.0,321888.0,,0.0,,247799.0,30254.0,,,,,,12.21,,867479.0,,28304.0,,12093.0,,,,,12034.0,,556542.0,,30254.0,1.11,40339.0,8.81,,0.0,,,,44079.0,3.29,5.48,,985.0,328396.0,0.0,75833.0,1.14,52465.0,VNS_Q1_2009,,954264.0,,,,4143.0,
,,,,9385.0,13440.0,137581.0,,,,,87972.0,106702.0,53.86,,,,,0.0,162868.0,2803.0,713.0,56167.0,45668.0,11269.0,,,24.92,,0.0,0.0,,,51317.0,,80307.0,49.31,,,0.0,5589.0,,0.0,,183249.0,5783.0,,,,,,3.16,,56167.0,,5558.0,,14521.0,,,,,552.0,,82562.0,,5783.0,2.82,6110.0,0.0,,0.0,,,,2428.0,7.1,14.01,,26750.0,0.0,0.0,74718.0,1.43,27424.0,BBC_Q2_2003,,162868.0,,,,0.0,
,,,,12425.0,65293.0,260313.0,,,,,500000.0,4116257.0,230.54,,,,,552.0,4526868.0,6692.0,7484.0,116903.0,75056.0,45173.0,,,22.38,,6.52,166552.0,,,2705878.0,,3905620.0,86.28,,,19880.0,1798859.0,,0.0,,335368.0,32404.0,,,,,,9.66,,410611.0,,34245.0,,11301.0,,,,,2097.0,,621247.0,,27624.0,0.0,36341.0,0.0,,0.0,,,,9435.0,0.63,4.15,,2777.0,36403.0,1525.0,2106762.0,1.95,1332260.0,CKG_Q3_2020,,4526868.0,,,,1948.0,
,,,,41626.0,212320.0,312770.0,,,,,240101.0,1672423.0,6.24,,,,,0.0,2218522.0,1412.0,16735.0,283437.0,74592.0,28967.0,,,19.26,,58.17,0.0,,,232655.0,,1219026.0,54.95,,,197179.0,288736.0,,0.0,,387362.0,39734.0,,,,,,10.26,,546099.0,,51667.0,,20308.0,,,,,-1871.0,,999497.0,,39734.0,1.73,49796.0,7.77,,0.0,,,,359544.0,1.76,4.0,,9281.0,4923.0,502400.0,930290.0,1.8,704740.0,TV2_Q1_2020,,2218522.0,,,,9272.0,
,,,,17493.0,88769.0,67623.0,,,,,245022.0,309415.0,98.07,,,,,601.0,1504580.0,6934.0,549.0,786183.0,43375.0,9154.0,,,39.08,,4.95,0.0,,,0.0,,1075961.0,71.51,,,7238.0,759775.0,,0.0,,110998.0,22016.0,,,,,,19.83,,1195165.0,,27323.0,,8843.0,,,,,-61.0,,428619.0,,20850.0,0.96,27263.0,6.84,,0.0,,,,66615.0,1.46,4.98,,513.0,0.0,0.0,316186.0,0.98,211802.0,ILB_Q3_2020,,1504580.0,,,,2458.0,
,,,,32229.0,6771.0,195498.0,,,,,170000.0,58081.0,51.54,,,,,0.0,883602.0,10481.0,55.0,610085.0,39897.0,8546.0,,,16.95,,3.18,197147.0,,,1136.0,,335708.0,37.99,,,2400.0,303492.0,,0.0,,235394.0,17108.0,,,,,,7.27,,825521.0,,19738.0,,13077.0,,,,,3072.0,,547894.0,,17108.0,0.49,22810.0,0.0,,0.0,,,,42535.0,1.87,3.17,,1186.0,328396.0,0.0,32216.0,1.8,37096.0,VNS_Q2_2009,,883602.0,,,,0.0,
,,,,11604.0,8790.0,719996.0,,,,,158000.0,292909.0,22.86,,,,,0.0,445500.0,1818.0,1418.0,152078.0,18692.0,2453.0,,,2.53,,6.05,0.0,,,185133.0,,262159.0,58.85,,,0.0,5493.0,,0.0,,738689.0,8931.0,,,,,,1.21,,152591.0,,8947.0,,212.0,,,,,-16.0,,183340.0,,8931.0,3.83,8931.0,20.71,,0.0,,,,19136.0,1.87,4.88,,6892.0,0.0,0.0,256666.0,1.14,98774.0,HMC_Q4_2006,,445500.0,,,,1711.0,
,,,,16795.0,19694.0,720607.0,,,,,74999.0,534762.0,140.93,,,,,0.0,611658.0,4985.0,8565.0,27366.0,17749.0,1322.0,,,2.4,,4.1,0.0,,,125802.0,,485695.0,79.41,,,49431.0,13124.0,,0.0,,738355.0,12626.0,,,,,,1.71,,76896.0,,14319.0,,53177.0,,,,,133.0,,125963.0,,12626.0,3.51,14452.0,10.89,,0.0,,,,30435.0,2.21,10.55,,5687.0,18071.0,18685.0,472571.0,1.13,317403.0,SMC_Q4_2006,,611658.0,,,,4509.0,
,,,,41057.0,348524.0,588703.0,,,,,240101.0,1788553.0,7.66,,,,,2278.0,2285451.0,7876.0,11126.0,291643.0,50978.0,17178.0,,,7.97,,56.81,0.0,,,282739.0,,1299619.0,56.86,,,151594.0,328958.0,,0.0,,639681.0,54696.0,,,,,,8.55,,496897.0,,68312.0,,44431.0,,,,,137.0,,985832.0,,54696.0,1.14,68449.0,3.63,,0.0,,,,473337.0,2.37,5.71,,-31263.0,4923.0,465400.0,970661.0,1.84,647459.0,TV2_Q2_2020,,2285451.0,,,,12941.0,
,,,,31337.0,8627.0,201168.0,,,,,170000.0,61446.0,76.6,,,,,0.0,943518.0,17278.0,376.0,666247.0,28143.0,11035.0,,,12.27,,2.0,197147.0,,,279.0,,410784.0,43.54,,,2400.0,309407.0,,0.0,,229311.0,12157.0,,,,,,5.3,,882072.0,,-1344.0,,22950.0,,,,,18639.0,,532733.0,,12157.0,0.57,17295.0,0.0,,0.0,,,,25532.0,1.27,2.24,,1549.0,328396.0,0.0,101378.0,0.61,29590.0,VNS_Q3_2009,,943518.0,,,,0.0,
,,,,11539.0,6461.0,772855.0,,,,,158000.0,359199.0,62.44,,,,,0.0,509452.0,3383.0,1442.0,149693.0,21003.0,2422.0,,,2.65,,4.47,0.0,,,242158.0,,327143.0,64.21,,,0.0,1866.0,,0.0,,793858.0,9584.0,,,,,,1.21,,150253.0,,8959.0,,148.0,,,,,625.0,,182309.0,,9584.0,0.0,9584.0,0.0,,0.0,,,,18105.0,1.89,5.4,,7681.0,0.0,0.0,325276.0,1.1,110433.0,HMC_Q1_2007,,509452.0,,,,0.0,
,,,,15112.0,26801.0,773362.0,,,,,74999.0,499248.0,141.01,,,,,0.0,529229.0,4547.0,4968.0,26441.0,16979.0,1618.0,,,2.15,,3.59,0.0,,,80564.0,,415887.0,78.58,,,3431.0,13839.0,,0.0,,790341.0,9615.0,,,,,,1.22,,29981.0,,10915.0,,91648.0,,,,,216.0,,113342.0,,9615.0,3.37,11131.0,11.06,,0.0,,,,17814.0,1.9,8.78,,4868.0,18071.0,29223.0,402047.0,1.24,271011.0,SMC_Q1_2007,,529229.0,,,,2794.0,
,,,,12119.0,10866.0,38441.0,,,,,194399.0,154932.0,3.44,,,,,483.0,288385.0,8187.0,5.0,1156.0,24649.0,2756.0,,,39.07,,70.01,0.0,,,28217.0,,52784.0,18.3,,,85295.0,0.0,,0.0,,63090.0,9425.0,,,,,,14.94,,133452.0,,13477.0,,22.0,,,,,-563.0,,235601.0,,9374.0,0.63,12914.0,3.98,,0.0,,,,32653.0,3.47,4.06,,234.0,0.0,0.0,52784.0,2.94,115828.0,TEG_Q4_2017,,288385.0,,,,1912.0,
,,,,38828.0,188362.0,506785.0,,,,,240101.0,1887583.0,6.79,,,,,0.0,2334364.0,1180.0,8807.0,290456.0,57088.0,40264.0,,,10.12,,117.8,0.0,,,580958.0,,1402060.0,60.06,,,114607.0,270943.0,,0.0,,563873.0,74877.0,,,,,,13.28,,446781.0,,93374.0,,78012.0,,,,,90.0,,932304.0,,74877.0,2.01,93464.0,5.26,,0.0,,,,419809.0,3.36,8.37,,-68923.0,4923.0,509400.0,1131117.0,1.67,530850.0,TV2_Q3_2020,,2334364.0,,,,14857.0,
,,,,10932.0,4951.0,468721.0,,,,,158000.0,357454.0,89.26,,,,,0.0,504474.0,1779.0,1019.0,146496.0,15034.0,2127.0,,,3.11,,5.84,0.0,,,227670.0,,331749.0,65.76,,,0.0,2117.0,,0.0,,483755.0,8521.0,,,,,,1.76,,147019.0,,7316.0,,118.0,,,,,1205.0,,172725.0,,8521.0,4.67,8521.0,0.0,,0.0,,,,8521.0,1.81,4.83,,4832.0,0.0,0.0,329632.0,1.08,124715.0,HMC_Q2_2007,,504474.0,,,,0.0,
,,,,28641.0,27350.0,61002.0,,,,,92388.0,298535.0,3.02,,,,,0.0,349317.0,312.0,1074.0,39103.0,44421.0,4157.0,,,42.14,,165.02,0.0,,,136087.0,,84159.0,24.09,,,1280.0,1783.0,,0.0,,105423.0,16278.0,,,,,,15.44,,50782.0,,17781.0,,12299.0,,,,,300.0,,265157.0,,16278.0,5.55,18081.0,25.13,,0.0,,,,41777.0,4.73,6.31,,23246.0,80931.0,43189.0,82376.0,3.62,79611.0,IMP_Q4_2006,,349317.0,,,,5103.0,
,,,,17593.0,19485.0,518366.0,,,,,60000.0,467616.0,140.13,,,,,0.0,483351.0,3829.0,5419.0,12554.0,12966.0,1536.0,,,2.44,,3.5,0.0,,,105407.0,,377796.0,78.16,,,3181.0,12955.0,,0.0,,531331.0,8195.0,,,,,,1.54,,15735.0,,9121.0,,68359.0,,,,,181.0,,105555.0,,8195.0,3.98,9302.0,15.19,,0.0,,,,23691.0,1.86,7.89,,3899.0,18171.0,25479.0,364841.0,1.28,248886.0,SMC_Q2_2007,,483351.0,,,,1507.0,
